parcellation,scale,spintype,netclass,network,zscore,pval
atl-schaefer2018,800Parcels7Networks,moran,vek,association cortex 2,0.27924775483459163,0.7902209779022098
atl-schaefer2018,800Parcels7Networks,moran,vek,insular cortex,-0.9245125320897766,0.38246175382461756
atl-schaefer2018,800Parcels7Networks,moran,vek,limbic regions,-1.8253598770158292,0.0613938606139386
atl-schaefer2018,800Parcels7Networks,moran,vek,primary motor cortex,1.548642125977914,0.062493750624937505
atl-schaefer2018,800Parcels7Networks,moran,vek,primary sensory cortex,1.5110947134925212,0.074992500749925
atl-schaefer2018,800Parcels7Networks,moran,vek,primary/secondary sensory,1.7895133235658078,0.06969303069693031
atl-schaefer2018,800Parcels7Networks,naive-para,vek,association cortex 1,-0.1655264253433356,7.175878130884444e-08
atl-schaefer2018,800Parcels7Networks,naive-para,vek,association cortex 2,0.06550366564961997,0.14940822846617857
atl-schaefer2018,800Parcels7Networks,naive-para,vek,insular cortex,-0.43787133900959146,0.002734357526230002
atl-schaefer2018,800Parcels7Networks,naive-para,vek,limbic regions,-0.6177001323615467,0.00021089681905657245
atl-schaefer2018,800Parcels7Networks,naive-para,vek,primary motor cortex,1.143971033585922,1.1607263885616774e-12
atl-schaefer2018,800Parcels7Networks,naive-para,vek,primary sensory cortex,0.850919016893698,8.081316990597075e-12
atl-schaefer2018,800Parcels7Networks,naive-para,vek,primary/secondary sensory,0.4484639862488323,1.0541844309449089e-08
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,association cortex 1,-3.1737090615025423,0.0015998400159984002
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,association cortex 2,0.45273056480691587,0.6593340665933407
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,insular cortex,-2.6665823334179564,0.008799120087991202
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,limbic regions,-6.201718501638063,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,primary motor cortex,7.288405206222498,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,primary sensory cortex,7.424282003616073,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,vek,primary/secondary sensory,5.819178830418919,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,association cortex 1,0.09944546904142111,0.9243075692430757
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,association cortex 2,0.3505242312567115,0.7829217078292171
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,insular cortex,-0.3911632990054901,0.6627337266273373
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,limbic regions,-1.0924439951933276,0.2605739426057394
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,primary motor cortex,1.8136514795356884,0.07029297070292971
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,primary sensory cortex,2.6258731740300907,0.013798620137986202
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,vek,primary/secondary sensory,1.3258826866634965,0.1787821217878212
atl-schaefer2018,900Parcels7Networks,vasa,vek,association cortex 1,-0.9671487082275868,0.34626537346265374
atl-schaefer2018,900Parcels7Networks,vasa,vek,association cortex 2,0.011399217687615166,0.9929007099290071
atl-schaefer2018,900Parcels7Networks,vasa,vek,insular cortex,-0.7821874777817278,0.4380561943805619
atl-schaefer2018,900Parcels7Networks,vasa,vek,limbic regions,-1.6497298129100868,0.0856914308569143
atl-schaefer2018,900Parcels7Networks,vasa,vek,primary motor cortex,2.274607630557845,0.025097490250974904
atl-schaefer2018,900Parcels7Networks,vasa,vek,primary sensory cortex,3.235406486700105,0.0030996900309969004
atl-schaefer2018,900Parcels7Networks,vasa,vek,primary/secondary sensory,1.4514884512799957,0.14758524147585242
atl-schaefer2018,900Parcels7Networks,hungarian,vek,association cortex 1,-0.8766797909225789,0.3955604439556044
atl-schaefer2018,900Parcels7Networks,hungarian,vek,association cortex 2,0.05727282969742857,0.9632036796320368
atl-schaefer2018,900Parcels7Networks,hungarian,vek,insular cortex,-0.7650703046399818,0.45325467453254675
atl-schaefer2018,900Parcels7Networks,hungarian,vek,limbic regions,-1.649645566295944,0.09709029097090291
atl-schaefer2018,900Parcels7Networks,hungarian,vek,primary motor cortex,2.2371835830068347,0.0221977802219778
atl-schaefer2018,900Parcels7Networks,hungarian,vek,primary sensory cortex,3.1919000661531616,0.0032996700329967
atl-schaefer2018,900Parcels7Networks,hungarian,vek,primary/secondary sensory,1.3837158392083324,0.1650834916508349
atl-schaefer2018,900Parcels7Networks,baum,vek,association cortex 1,-0.42351574636267875,0.6767323267673233
atl-schaefer2018,900Parcels7Networks,baum,vek,association cortex 2,0.2279721552242151,0.8578142185781422
atl-schaefer2018,900Parcels7Networks,baum,vek,insular cortex,-0.47796002826271,0.6120612061206121
atl-schaefer2018,900Parcels7Networks,baum,vek,limbic regions,-1.5289551813164903,0.12438756124387561
atl-schaefer2018,900Parcels7Networks,baum,vek,primary motor cortex,1.9485648010662913,0.052094790520947905
atl-schaefer2018,900Parcels7Networks,baum,vek,primary sensory cortex,2.978107399906298,0.006399360063993601
atl-schaefer2018,900Parcels7Networks,baum,vek,primary/secondary sensory,1.325562648223245,0.1860813918608139
atl-schaefer2018,900Parcels7Networks,cornblath,vek,association cortex 1,-0.41836078956137557,0.678932106789321
atl-schaefer2018,900Parcels7Networks,cornblath,vek,association cortex 2,0.23171961646621445,0.8544145585441456
atl-schaefer2018,900Parcels7Networks,cornblath,vek,insular cortex,-0.47851943663219176,0.6092609260926093
atl-schaefer2018,900Parcels7Networks,cornblath,vek,limbic regions,-1.5394799776294399,0.12238776122387761
atl-schaefer2018,900Parcels7Networks,cornblath,vek,primary motor cortex,1.9686005582381954,0.050794920507949204
atl-schaefer2018,900Parcels7Networks,cornblath,vek,primary sensory cortex,3.0253313495210743,0.0057994200579942
atl-schaefer2018,900Parcels7Networks,cornblath,vek,primary/secondary sensory,1.338906524428592,0.1822817718228177
atl-schaefer2018,900Parcels7Networks,burt2018,vek,association cortex 1,-0.837989464417719,0.45035496450354967
atl-schaefer2018,900Parcels7Networks,burt2018,vek,association cortex 2,0.1636249068905692,0.8936106389361064
atl-schaefer2018,900Parcels7Networks,burt2018,vek,insular cortex,-0.7894464039187357,0.42395760423957607
atl-schaefer2018,900Parcels7Networks,burt2018,vek,limbic regions,-1.490835603720356,0.1294870512948705
atl-schaefer2018,900Parcels7Networks,burt2018,vek,primary motor cortex,1.8451743031291772,0.029897010298970104
atl-schaefer2018,900Parcels7Networks,burt2018,vek,primary sensory cortex,3.521600737848885,0.0013998600139986002
atl-schaefer2018,900Parcels7Networks,burt2018,vek,primary/secondary sensory,1.301422045729942,0.20637936206379362
atl-schaefer2018,900Parcels7Networks,burt2020,vek,association cortex 1,-1.1287235391895578,0.2666733326667333
atl-schaefer2018,900Parcels7Networks,burt2020,vek,association cortex 2,0.12227052653777608,0.906009399060094
atl-schaefer2018,900Parcels7Networks,burt2020,vek,insular cortex,-1.014052168440073,0.30316968303169683
atl-schaefer2018,900Parcels7Networks,burt2020,vek,limbic regions,-2.3219078239284583,0.018598140185981403
atl-schaefer2018,900Parcels7Networks,burt2020,vek,primary motor cortex,2.8225655965631598,0.0052994700529947
atl-schaefer2018,900Parcels7Networks,burt2020,vek,primary sensory cortex,3.782246368000263,0.0005999400059994001
atl-schaefer2018,900Parcels7Networks,burt2020,vek,primary/secondary sensory,1.695550554087725,0.08839116088391161
atl-schaefer2018,900Parcels7Networks,moran,vek,association cortex 1,-1.091082677272148,0.2913708629137086
atl-schaefer2018,900Parcels7Networks,moran,vek,association cortex 2,0.09266175131453641,0.9446055394460554
atl-schaefer2018,900Parcels7Networks,moran,vek,insular cortex,-1.249886098464282,0.21647835216478353
atl-schaefer2018,900Parcels7Networks,moran,vek,limbic regions,-2.0030307286647107,0.0254974502549745
atl-schaefer2018,900Parcels7Networks,moran,vek,primary motor cortex,1.7037080535357823,0.038696130386961305
atl-schaefer2018,900Parcels7Networks,moran,vek,primary sensory cortex,1.865813767577764,0.0040995900409959
atl-schaefer2018,900Parcels7Networks,moran,vek,primary/secondary sensory,1.4074004127680966,0.1695830416958304
atl-schaefer2018,900Parcels7Networks,naive-para,vek,association cortex 1,-0.12980636428034248,2.16514149158867e-05
atl-schaefer2018,900Parcels7Networks,naive-para,vek,association cortex 2,0.03191700946743218,0.4158949143035663
atl-schaefer2018,900Parcels7Networks,naive-para,vek,insular cortex,-0.4916112370147202,0.00014709818065022882
atl-schaefer2018,900Parcels7Networks,naive-para,vek,limbic regions,-0.7049016686639945,8.77234268638701e-06
atl-schaefer2018,900Parcels7Networks,naive-para,vek,primary motor cortex,1.1548407928051552,5.235058378353087e-12
atl-schaefer2018,900Parcels7Networks,naive-para,vek,primary sensory cortex,0.9139550413392287,8.098839317151454e-15
atl-schaefer2018,900Parcels7Networks,naive-para,vek,primary/secondary sensory,0.4262712955461509,4.273597189528554e-09
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,association cortex 1,-3.551221763667943,0.00029997000299970003
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,association cortex 2,0.688477651905469,0.48475152484751527
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,insular cortex,-3.1669986131644037,0.003999600039996
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,limbic regions,-4.685927620174502,9.999000099990002e-05
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,primary motor cortex,8.373395966875075,9.999000099990002e-05
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,primary sensory cortex,7.173190400016497,9.999000099990002e-05
atl-schaefer2018,1000Parcels7Networks,naive-nonpara,vek,primary/secondary sensory,5.875778319887907,9.999000099990002e-05
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,association cortex 1,0.10784421713605519,0.9214078592140786
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,association cortex 2,0.4034703843895498,0.7422257774222578
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,insular cortex,-0.4862856284786366,0.5567443255674432
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,limbic regions,-0.6715111578719571,0.4530546945305469
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,primary motor cortex,1.9327648739906242,0.06159384061593841
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,primary sensory cortex,2.3612981092036893,0.0282971702829717
atl-schaefer2018,1000Parcels7Networks,vazquez-rodriguez,vek,primary/secondary sensory,1.3383024953151565,0.17298270172982702
atl-schaefer2018,1000Parcels7Networks,vasa,vek,association cortex 1,-0.99904300753989,0.32856714328567144
atl-schaefer2018,1000Parcels7Networks,vasa,vek,association cortex 2,0.03457677031749996,0.9775022497750225
atl-schaefer2018,1000Parcels7Networks,vasa,vek,insular cortex,-0.9022159633598361,0.35596440355964404
atl-schaefer2018,1000Parcels7Networks,vasa,vek,limbic regions,-1.1964522516113447,0.23477652234776522
atl-schaefer2018,1000Parcels7Networks,vasa,vek,primary motor cortex,2.3744671870034137,0.026097390260973904
atl-schaefer2018,1000Parcels7Networks,vasa,vek,primary sensory cortex,2.820361664012503,0.008799120087991202
atl-schaefer2018,1000Parcels7Networks,vasa,vek,primary/secondary sensory,1.4596279794434073,0.14208579142085792
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,association cortex 1,-0.9456252465652278,0.3604639536046395
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,association cortex 2,0.08522819021667555,0.9452054794520548
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,insular cortex,-0.918625074991188,0.3641635836416358
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,limbic regions,-1.233169517373514,0.21477852214778523
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,primary motor cortex,2.417888509987415,0.0164983501649835
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,primary sensory cortex,2.8536006813579013,0.006899310068993101
atl-schaefer2018,1000Parcels7Networks,hungarian,vek,primary/secondary sensory,1.4342617585485047,0.15298470152984703
atl-schaefer2018,1000Parcels7Networks,baum,vek,association cortex 1,-0.4602319887966424,0.6567343265673433
atl-schaefer2018,1000Parcels7Networks,baum,vek,association cortex 2,0.2785078608691322,0.826017398260174
atl-schaefer2018,1000Parcels7Networks,baum,vek,insular cortex,-0.5845668249711079,0.5186518651865186
atl-schaefer2018,1000Parcels7Networks,baum,vek,limbic regions,-1.0485617341710254,0.27857214278572145
atl-schaefer2018,1000Parcels7Networks,baum,vek,primary motor cortex,2.119876787925481,0.0372962703729627
atl-schaefer2018,1000Parcels7Networks,baum,vek,primary sensory cortex,2.719195577012799,0.009799020097990201
atl-schaefer2018,1000Parcels7Networks,baum,vek,primary/secondary sensory,1.3635550320766083,0.17428257174282571
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,association cortex 1,-0.4528318511221386,0.6588341165883411
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,association cortex 2,0.2832029050818054,0.8223177682231777
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,insular cortex,-0.584090280010789,0.5192519251925193
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,limbic regions,-1.052712316164169,0.27947205279472054
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,primary motor cortex,2.136610885702943,0.037396260373962605
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,primary sensory cortex,2.7593205815448565,0.008799120087991202
atl-schaefer2018,1000Parcels7Networks,cornblath,vek,primary/secondary sensory,1.375870598877488,0.17218278172182783
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,association cortex 1,-0.7512283120899751,0.48765123487651235
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,association cortex 2,0.1857962182577911,0.8562143785621438
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,insular cortex,-1.2200987742890321,0.21857814218578142
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,limbic regions,-1.361602035735829,0.1842815718428157
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,primary motor cortex,2.7863215102053944,0.0028997100289971
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,primary sensory cortex,2.1872469665453167,0.023297670232976703
atl-schaefer2018,1000Parcels7Networks,burt2018,vek,primary/secondary sensory,1.5518047864974203,0.12058794120587941
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,association cortex 1,-1.260291343979999,0.2116788321167883
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,association cortex 2,0.16553638894253844,0.871012898710129
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,insular cortex,-1.2077565436324,0.2233776622337766
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,limbic regions,-1.774260160074241,0.07479252074792521
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,primary motor cortex,3.0892554602181725,0.0028997100289971
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,primary sensory cortex,3.374842188262553,0.0012998700129987
atl-schaefer2018,1000Parcels7Networks,burt2020,vek,primary/secondary sensory,1.7677146788225129,0.07389261073892611
atl-schaefer2018,1000Parcels7Networks,moran,vek,association cortex 1,-0.9963724481970665,0.33656634336566343
atl-schaefer2018,1000Parcels7Networks,moran,vek,association cortex 2,0.17147199502880686,0.8703129687031297
atl-schaefer2018,1000Parcels7Networks,moran,vek,insular cortex,-1.1098683641416458,0.282971702829717
atl-schaefer2018,1000Parcels7Networks,moran,vek,limbic regions,-1.6420653432555514,0.10138986101389862
atl-schaefer2018,1000Parcels7Networks,moran,vek,primary motor cortex,1.6747073299738797,0.0524947505249475
atl-schaefer2018,1000Parcels7Networks,moran,vek,primary sensory cortex,1.469199238991852,0.07629237076292371
atl-schaefer2018,1000Parcels7Networks,moran,vek,primary/secondary sensory,1.7630833077184225,0.07479252074792521
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,association cortex 1,-0.14045462453089358,2.423515027802536e-07
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,association cortex 2,0.04314412321647176,0.2110978817750914
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,insular cortex,-0.5760948199550964,3.884434467782597e-06
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,limbic regions,-0.5212213313298628,6.158452115882226e-05
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,primary motor cortex,1.2059822410377732,2.8248065811012246e-16
atl-schaefer2018,1000Parcels7Networks,naive-para,vek,primary sensory cortex,0.7917483285585069,6.439677010347766e-13
